	id_str	cleaned_text	flat_words
9386	535220995599388673	Learn more about the #Ebola virus with these educational videos: 	Learn Ebola virus educational video
9387	535221001517531136	1. Charles Manson (★New) 2. Band Aid 30 (↓) 3. Ebola (↓) 4. Im A Celeb (★New) 5. Mel Sykes (↓)  #mostSearched 	1 Charles Manson ( 2 Band Aid 30 ( 3 Ebola ( 4 Im A Celeb ( 5 Mel Sykes ( mostSearched
9388	535221005942534144	#Monitoring #Ebola #Cases in #Real-time #Ebolanoia 	Monitoring Ebola Cases Realtime Ebolanoia
9389	535221015279071233	I just asked my dad to take me to the ER and he legit said no because I'll catch Ebola	I ask dad take ER legit say I catch Ebola
9390	535221014796730368	" : ""The US and Europe have grossly overreacted to a few isolated cases of the Ebola virus within their borders"" …"	The US Europe grossly overreact isolate case Ebola virus within border …
9391	535221022430343168	Due to Several anti-Americans and people against informing other about Ebola we took down our  page, you can donate through paypal	Due Several antiAmericans people inform Ebola take page donate paypal
9392	535221022187089920	Only 7 spots left for #Ebola patients in the U.S. via   #hospitalnews	Only 7 spot leave Ebola patient US via hospitalnews
9393	535221036120555520	 : Ebola got me like ✋ https://t.co/uNIj8CCRai	Ebola get like ✋ https//tco/uNIj8CCRai
9394	535221036959408129	I'm uncomfortable with the fact that the Wikipedia page on #Ebola is more up-to-date than the CDC webpage on the outbreak.	Im uncomfortable fact Wikipedia page Ebola uptodate CDC webpage outbreak
9395	535221043544461312	   they've got at least 2 more, N186PA flew an Ebola-esque mission in October	get least 2 N186PA flew Ebolaesque mission October
9396	535221072304820224	 ebola, America, starvation, relationships, anything depressing.	ebola America starvation relationship anything depress
9397	535221075077267457	I just posted Brazil negociates accord with U.S. to develop anti-Ebola serum, read it here: 	I post Brazil negociates accord US develop antiEbola serum read
9398	535221077174403072	 Obama: Just Because Ebola’s Not Dominating the Headlines Doesn’t Mean We Can Get ‘Complacent’ 	Obama Just Because Ebola’s Not Dominating Headlines Doesn’t Mean We Can Get ‘Complacent’
9399	535221082421465088	Ebola cases no longer rising in Guinea, Liberia, UN health agency reports - UN News Centre: UN ...  #UnitedNations	Ebola case longer rise Guinea Liberia UN health agency report UN News Centre UN UnitedNations
9400	535221090621358080	#Facebook recently integrated an Ebola donation button into their news feed, which is just the beginning. https://t.co/AqLdJWr9Xf	Facebook recently integrate Ebola donation button news fee beginning https//tco/AqLdJWr9Xf
9401	535221093242798080	#Ebola #EbolaOutbreak Study predicts likely Ebola cases entering UK and US through airport screening 	Ebola EbolaOutbreak Study predicts likely Ebola case enter UK US airport screen
9402	535221094102605825	It is a nightmare like experience even reading about this dreadful disease. Thanks for giving detailed information. 	It nightmare like experience even reading dreadful disease Thanks give detail information
9403	535221103195881472	"""I had this Ebola joke that totally killed, but it didn't go that far in America"""	I Ebola joke totally kill go far America
9404	535221106312220673	Early Music Guild will present “Ebola Relief Concert: A Musical Response” at Town Hall  on Monday at 7:30 p.m. 	Early Music Guild present “Ebola Relief Concert A Musical Response” Town Hall Monday 730 pm
9405	535221108643885056	So heartbreaking... #OBGYN #Ebola - Via : Dangerous Deliveries: Ebola Leaves Moms And Babies Without Care 	So heartbreaking OBGYN Ebola Via Dangerous Deliveries Ebola Leaves Moms And Babies Without Care
9406	535221113639673858	Ebola started in South Africa? Sure, but that doesn't mean we should forget and forgive England's finest chav  for clymidia?!	Ebola start South Africa Sure mean forget forgive England finest chav clymidia
9407	535221114176565248	"More people have died from this storm than ebola. 
#mediavirus"	More people die storm ebola mediavirus
9408	535221120296046592	Liberia Village Becomes a New #Ebola Epicenter 	Liberia Village Becomes New Ebola Epicenter
9409	535221142630715392	 yes yes, just surviving from Ebola atm babes. But I'm all good 👊 straight back at ya	yes yes survive Ebola atm babe But Im good 👊 straight back ya
9410	535221153024184320	He contracts Ebola and lives. The world grieves. #WhatHappensToBieber 	He contract Ebola life The world grief WhatHappensToBieber
9411	535221161182109699	Two patients at vassar are being evaluated for Ebola, cool 😷	Two patient vassar evaluate Ebola cool 😷
9412	535221166496305152	Facts are the new Ebola. We treat them like they're dangerous.	Facts new Ebola We treat like dangerous
9413	535221188063412225	UN Ebola mission chief in Guinea dies of natural causes CONAKRY, Nov 17 (Reuters) - The he 	UN Ebola mission chief Guinea dy natural cause CONAKRY Nov 17 ( The
9414	535221191473397761	Mfs 👆CAN &amp; WILL quit with that Kayla got Ebola shit .!💯👊👊👊👊	Mfs 👆CAN amp WILL quit Kayla get Ebola shit 💯👊👊👊👊
9415	535221195659288576	"Day one of Ebola: 

Ebola: 1 
Jace: -39484820204895"	Day one Ebola Ebola 1 Jace 39484820204895
9416	535221198758871041	"So there's still big news on this ""ebola"" situation day in and out, but I ask... What about  and his southway ""clap""? 👏"	So still big news ebola situation day I ask What southway clap 👏
9417	535221199698399232	 : EBOLA WAS MENTIONED IN THE LIZZIE MCGUIRE MOVIE WHAT https://t.co/1yr5kewuZo	EBOLA WAS MENTIONED IN THE LIZZIE MCGUIRE MOVIE WHAT https//tco/1yr5kewuZo
9418	535221203133538306	   confirmed ebola flights replicated previous. VPC-XKF-GOOY. Off grid w patient. Then pop up to VPC.	confirm ebola flight replicate previous VPCXKFGOOY Off grid w patient Then pop VPC
9419	535221204693835776	follow👉  👈#comedy #apotatoflewaroundmyroom #21 #lifestyle #revineThis #Ebola https://t.co/JWSRZZL4Iq	follow👉 👈comedy apotatoflewaroundmyroom 21 lifestyle revineThis Ebola https//tco/JWSRZZL4Iq
9420	535221204760924160	 man like  fucked the bass, but about smelly, your mouth has ebola fam 🚑	man like fuck bass smelly mouth ebola fam 🚑
9421	535221211849306113	"OVERNIGHT HEALTH: Congress begs for attention on Ebola 
 #Ebola #Outbreak #Response"	OVERNIGHT HEALTH Congress begs attention Ebola Ebola Outbreak Response
9422	535221226042851329	If a nigga accidentally spit on you that is infected with Ebola and it goes directly into your mouth its over for you!	If nigga accidentally spit infect Ebola go directly mouth
9423	535221232439164930	STILL FUNNY | African substitute teachers not tryna catch ebola#SamTakesOff https://t.co/zUPGhZhWFn	STILL FUNNY African substitute teacher tryna catch ebolaSamTakesOff https//tco/zUPGhZhWFn
9424	535221236414951424	Ebola Blues on the Top 10 Electronic/Industrial at 	Ebola Blues Top 10 Electronic/Industrial
9425	535221270762512386	Callahan: Need 2 identify true positives &amp; free rest quickly. Patients in for other inf diseases gtng #Ebola frm positives in rm. #asmlive	Callahan Need 2 identify true positive amp free rest quickly Patients inf disease gtng Ebola frm positive rm asmlive
9426	535221273744654336	" : New sign in doctors office. Thanks gov't for bringing Ebola to the USA.
#epicfail "	New sign doctor office Thanks govt bring Ebola USA epicfail
9427	535221283777425408	In Ebola fight, private foundations provide critical financial aid - The Washington Post 	In Ebola fight private foundation provide critical financial aid The Washington Post
9428	535221297023057920	Saw a homeless dude in the subway with a nice collection of used toilet paper chilling next to him. I think I have Ebola now.	Saw homeless dude subway nice collection use toilet paper chill next I think I Ebola
9429	535221306967719937	Ebola is gonna wipe out the world before  gets his license	Ebola gon wipe world get license
9430	535221315045969921	apparently am also vile and so sick because a make ebola jokes x	apparently also vile sick make ebola joke x
9431	535221332825612288	Ebola or Addication?  What is killing more Americans?   	Ebola Addication What kill Americans
9432	535221336407572480	"“: ""what's worse: kissing a Shrewsbury girl or having Ebola?""”  ???"	“ worse kiss Shrewsbury girl Ebola”
9433	535221338798309376	 you make no sense collin, you're the reason Ebola is a good thing	make sense collin reason Ebola good thing
9434	535221349812559872	Just a cat giving a presidential speech on Ebola-let's get 40k! https://t.co/XWiKvymVMv	Just cat give presidential speech Ebolalet get 40k https//tco/XWiKvymVMv
9435	535221380217073667	#AFRICA: Trust Is Key to Curbing West Africa Ebola Outbreak, Study Finds  #NEWS	AFRICA Trust Is Key Curbing West Africa Ebola Outbreak Study Finds NEWS
9436	535221393458491394	 can you email us the link we want to put up your story about ebola	email us link want put story ebola
9437	535221402241339393	obv I haven't actually got Ebola hun. Just really ill and it's not going away. But I'll divorce	obv I actually get Ebola hun Just really ill go away But I divorce
9438	535221445786628096	"all I hear in school.
-ebola 
-yeet
-bruhh
-whats 9 + 10
-21
-ebola
-my anaconda don't 
-ebola
-bout a week ago 
-alexfromtarget"	I hear school ebola yeet bruhh whats 9 10 21 ebola anaconda ebola bout week ago alexfromtarget
9439	535221493589102593	Sorry kids, no Elf on Shelf this year. Blame it on Ebola.	Sorry kid Elf Shelf year Blame Ebola
9440	535221503630258176	To learn about what Ebola really is try reading the book The Hot Zone by the expert Richard Preston. Here he... 	To learn Ebola really try reading book The Hot Zone expert Richard Preston Here
9441	535221516292849664	I liked a  video from   Advanced Warfare Funny Kills &amp; Trolling - EBOLA, Heavy Shield Trap,	I like video Advanced Warfare Funny Kills amp Trolling EBOLA Heavy Shield Trap
9442	535221520922968064	Ebola Deadly Outbreak: Why Is Liberia Improving While Sierra Leone Continues To Battle New ... -  #GoogleAlerts	Ebola Deadly Outbreak Why Is Liberia Improving While Sierra Leone Continues To Battle New GoogleAlerts
9443	535221521720299521	"That moment when your mom say ""there goes Ebola"" when some one sneezes"	That moment mom say go Ebola one sneeze
9444	535221529643343872	Ebola or Addiction:  Which Is Killing More Americans? 	Ebola Addiction Which Is Killing More Americans
9445	535221557321531392	 learn latest about Ebola, as of November 19, 2014 at 04:02PM. Stay healthy. #Ebola	learn latest Ebola November 19 2014 0402PM Stay healthy Ebola
9446	535221568444829697	Chuck Schumer wants the Federal Government to Pay for New York State's Ebola Response from Last Month. 	Chuck Schumer want Federal Government Pay New York State Ebola Response Last Month
9447	535221571657662464	 :  : FAST for those who have Ebola. Ask God to relieve their suffering and care for their needs. #Ebola …	FAST Ebola Ask God relieve suffering care need Ebola …
9448	535221584097980416	   happened w domestic ebola flights. Showed VPC- city w patient. Off grid. Reappear flying back to VPC.	happen w domestic ebola flight Showed VPC city w patient Off grid Reappear fly back VPC
9449	535221589789646850	"""difficult time""...£100k to go 3 days without fucking KFC mate!! Those Ebola kids don't know your struggle Gemma! "	difficult time100k go 3 day without fuck KFC mate Those Ebola kid know struggle Gemma
9450	535221609674846208	OMG MY MOM GOT ME TACO BELL I TAKE IT BACK I DONT. WANT HER TO HAVE EBOLA CAUSE THEN HOW WILL I GET TACO BELL? 	OMG MY MOM GOT ME TACO BELL I TAKE IT BACK I DONT WANT HER TO HAVE EBOLA CAUSE THEN HOW WILL I GET TACO BELL
9451	535221625583853569	 : #NewMusic Versatile - Laugh Affa Dem - Ebola Riddim (2014)    	NewMusic Versatile Laugh Affa Dem Ebola Riddim (
9452	535221633129398273	I get that they are trying to raise loads of money for Ebola, but is the opening shot of the new Band Aid music video really necessary?	I get try raise load money Ebola open shot new Band Aid music video really necessary
9453	535221640167432192	After hyping Ebola and ISIS right before an election, the media won't broadcast Obama's speech tomorrow. I LOVE THE LIBERAL MEDIA!	After hype Ebola ISIS right election medium broadcast Obama speech tomorrow I LOVE THE LIBERAL MEDIA
